Lexp;Cen.;Doc.venda;Material;Cluster produto;Segmento produto certo; Quantidade da Remessa (Peso Bruto) ;Numero da Remessa;No.OT;Transportadora;Tipo de Veículo;Itin.;Itinerário OV;EmissorOrd;Motivo Carga Urgente TD;KM Rodado;Incoterm;Valor Individual (R$);Local TD;UF Origem;Transportador TD;Produto TD;Segmento TB;Segmento+Gases;Macro-Segmento;Cliente TD;Cidade TD;Base (Cliente - Cidade);UF Cliente;Planta/Cliente/Terminal;Rota;Tipo de Venda TD;Mês;Mês TD;ANO;Data;Região Destino;Dia da Semana;Pool Transportadora;Veículo Detalhado;Veículo;Tipo de Rota;Código Share;% Share Contrato;Frete Contrato (R$/t);Frete por Viagem (R$);Volume Limite Mês (kg);Business;segmento;Cluster;Business - Cluster;Limite de Cargas Urgentes (Mês);Data Criação SML;Status SML;SML;Tecnologia;Placa Cavalo;Placa Carreta;Ultimo status SML;Prioridade (Hermes);Data/Hora de Agendamento;Chegada na Origem;Status da Chegada na Origem;Delta (Real-Agendado) h;Franquia do Produto-Expedição;Saída da Origem;Status da Saída na Origem;Excedente/Restante Franquia Carga (h);Tipo de Atraso Carga;Horário Nota Fiscal;Delta (Saída-NF) min;Status CTE;Permanência Origem (h);Previsão de Entrega;Previsão Entrega (Início);Previsão Entrega (Fim);Chegada no Destino;Delta (Chegada-Previsão);On Time Delivery (OTD);Tipo de Chegada (Cliente);Saída do Destino;Permanência no Destino (h);Franquia Descarga;Sobreestadia (h);Presença de Sobreestadia;Tarifa Sobreestadia;Valor Sobreestadia;Grau da Espera;Responsável (Inválida);Tempo Operação;Ilha Produto;Turno;Ilha Segmento;Tempo Teórico Carregamento;Tempo Teórico Carregamento(h);Tempo de Carregamento E-track (hrs);Tempo de Descarga E-track (hrs);Tempo de Carga GTG (hrs);Meta Tempo de Carga GTG (hrs); Distância;UMD;Fim da Validade;ZFRE;Transit Time;Should Cost;Origem;origem latitude;origem longitude;Destino;destino latitude;destino longitude
E246;SP25;50758108;P502;Especialidades;V&S;18.200,00;805531320;103925115;301495;GRANEL-EXP;BR4425;MEQ166       ;7500000246;;10;CIF;R$1.528,01;TEQUIMAR SP;SP;Álamo;Tetrâmero;Petroquímicos;Petroquímicos;Químicos;Terminal AGEO;Santos;Terminal AGEO - Santos;SP;Terminal;Santos - Santos;Transferência;8;Ago;2020;8/25/2020;Sudeste;3ª Feira;BID 2019;Truck;Truck;Regular;153-A;100%;;R$1.482,17;500.000;;;;;;21/08/2020;Válida;0;Sascar;ISS7113;BSG2241;FINALIZADO;Reativo;8/25/2020;8/25/2020;ADIANTADO;1:34;2:30;8/25/2020;No Prazo; ; ;25/08/2020 20:38;0:33;ATRASADO;2,17;26/08/2020 das 00:00 às 23:59;8/26/2020;8/26/2020;8/26/2020;19,38;NO PRAZO; ;8/26/2020;2,381111112;5;0;Sem Sobreestadia; ; ;0 a 5h;0;26,75;TEQUIMAR SP - Tetrâmero;Tarde;TEQUIMAR SP - Petroquímicos;2:30;;3,766666667;2,383333333;;3,51;20;KM;;;;;SANTOS;-23,9535;-46,335;SANTOS;-23,9535;-46,335
E013;RS04;50950191;P420;O&A;O&P;20.000,00;805907099;103995495;305070;VANLIQ-CIF;MEQ277;MEQ277;3000001448;;1930;CPT;0;Q2;RS;CONTATTO;BUTENO-1;PETROQUÍMICOS;GASES;Químicos;PBB POLISUR;BUENOS AIRES;PBB POLISUR-BUENOS AIRES;EXTERIOR;CLIENTE;Triunfo (RS) - BUENOS AIRES;VENDA;12;DEZEMBRO;2020;12/22/2020;EXTERIOR;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;;O&A;;;;21/12/2020;Válida;;SIGhRA;ECI1437;ISF3095;FINALIZADO;Proativo;12/22/2020;12/22/2020;ADIANTADO;1:21;4:00;12/22/2020;Excedente;2:40;Atraso no Processo de Carregamento;22/12/2020 13:39;5:01;ATRASADO;6,67;29/12/2020 das 07:30 às 16:30;12/29/2020;12/29/2020;12/29/2020;2,91;NO PRAZO;;12/29/2020;5,484444444;5;0,484444444;Com Sobreestadia;61,33;29,78;5h a 10h;0;171,8977778;Q2 - BUTENO-1;Manhã;Q2 - GASES;4:00;;8,021666667;5,484444444;;5,1;;;;;;;;-9,83503;-35,9782;;-21,5498;-43,5068
E024;SP22;50981355;PIB128TR;Especialidades;V&S;15.680,00;805901694;103994702;301593;CARLIQ-CIF;BR6987;BR6987;1000001085;PCP;49;CIF;1403,41;Q3 PIB;SP;TG LOG;PIB;ESPECIALIDADES;ESPECIALIDADES;Especialidades;APOIO LOGÍSTICA;BARUERI;APOIO LOGÍSTICA-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;TRANSFERÊNCIA;12;DEZEMBRO;2020;12/21/2020;SUDESTE;SEGUNDA-FEIRA;;CARRETA;Carreta;Sem Share - FOB/Não é Pool;Sem Share - FOB/Não é Pool;0;0;0;0;;;;;;21/12/2020;Válida;;Autotrac;EPU0311;EWJ9911;FINALIZADO;Reativo;12/21/2020;12/21/2020;ADIANTADO;1:39;3:00;12/21/2020;No Prazo; ; ; ; ; ;1,2;22/12/2020 07:00;12/22/2020;;12/22/2020;-0,11;ADIANTADO;Fora da Data de Entrega;12/22/2020;1,324722221;5;0;Sem Sobreestadia; ; ;0 a 5h;0;17,71416666;Q3 PIB - PIB;Manhã;Q3 PIB - ESPECIALIDADES;3:00;;0,450555557;1,324722221;;;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E024;SP22;50975702;PIB128TR;Especialidades;V&S;15.680,00;805905142;103995076;301495;TRULIQ-CIF;BR7118;MEQ096;3000010325;;51;CIF;1678,95;Q3 PIB;SP;ÁLAMO;PIB;ESPECIALIDADES;ESPECIALIDADES;Especialidades;CJS;GUARUJÁ;CJS-GUARUJÁ;SP;CLIENTE;Santo André (SP) - GUARUJÁ;VENDA;12;DEZEMBRO;2020;12/22/2020;SUDESTE;TERÇA-FEIRA;BID 2019;TRUCK;Truck;Regular;217-A;1;;1867,75;1630000;ESPECIALIDADES;ESPECIALIDADES;DISTRIBUTION NS;ESPECIALIDADES - DISTRIBUTION NS;;21/12/2020;Válida;;Sascar;CUA6115;cua7224;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;1:20;3:00;12/22/2020;Excedente;1:45;Atraso no Processo de Carregamento; ; ; ;4,75;23/12/2020 das 00:00 às 23:59;12/23/2020;12/23/2020;12/22/2020;-4,78;ADIANTADO;Fora da Data de Entrega;12/23/2020;12,07666667;5;7,076666666;Com Sobreestadia;24,53;55,91;5h a 10h;0;19,05166667;Q3 PIB - PIB;Manhã;Q3 PIB - ESPECIALIDADES;3:00;;6,089166665;12,07666667;;;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E001;BA01;50982664;P080;O&A;O&P;32.100,00;805903754;103995023;301115;VANLIQ-ALU;BR1172;BR1172;1000000556;URGÊNCIA DO CLIENTE;1891;CIF;18781,07;Q1;BA;TRANSLÍQUIDOS;ORTO-XILENO;PETROQUÍMICOS;PETROQUÍMICOS;Químicos;ELEKEIROZ;VÁRZEA PAULISTA;ELEKEIROZ-VÁRZEA PAULISTA;SP;CLIENTE;Camaçari - VÁRZEA PAULISTA;VENDA;12;DEZEMBRO;2020;12/21/2020;SUDESTE;SEGUNDA-FEIRA;BID 2019;BITREM/VANDERLEIA DEDICADO;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;;O&A;;;;21/12/2020;Válida;;Onixsat;IWA6378;IYR9771;FINALIZADO;Proativo;12/21/2020;12/21/2020;ATRASADO;0:22;2:30;12/21/2020;Excedente;2:15;Atraso na Chegada do Carregamento; ; ; ;4,75;25/12/2020 das 07:00 às 14:00;12/25/2020;12/25/2020;12/27/2020;58,44;ATRASADO;Fora da Data de Entrega;12/28/2020;20,84888889;5;15,84888889;Com Sobreestadia;61,33;974,38;+20h;0;165,4116667;Q1 - ORTO-XILENO;Tarde;Q1 - PETROQUÍMICOS;2:30;;4,752499999;20,84888889;;3,03;;;;;;;;-5,61275;-47,7701;;-12,088;-41,6427
E001;BA01;50982664;P080;O&A;O&P;30.380,00;805903755;103995024;301115;VANLIQ-ALU;BR1172;BR1172;1000000556;URGÊNCIA DO CLIENTE;1891;CIF;17774,73;Q1;BA;TRANSLÍQUIDOS;ORTO-XILENO;PETROQUÍMICOS;PETROQUÍMICOS;Químicos;ELEKEIROZ;VÁRZEA PAULISTA;ELEKEIROZ-VÁRZEA PAULISTA;SP;CLIENTE;Camaçari - VÁRZEA PAULISTA;VENDA;12;DEZEMBRO;2020;12/22/2020;SUDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA DEDICADO;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;;O&A;;;;21/12/2020;Válida;;Onixsat;IVR9091;JAC7148;FINALIZADO;Proativo;12/22/2020;12/22/2020;ADIANTADO;0:31;2:30;12/22/2020;Excedente;1:46;Atraso no Processo de Carregamento;22/12/2020 08:21;1:55;ATRASADO;4,27;28/12/2020 das 07:00 às 14:00;12/28/2020;12/28/2020;12/27/2020;-13,55;ADIANTADO;Fora da Data de Entrega;12/28/2020;20,97666667;5;15,97666667;Com Sobreestadia;61,33;142,97;5h a 10h;0;152,4297222;Q1 - ORTO-XILENO;Manhã;Q1 - PETROQUÍMICOS;2:30;;4,80361111;20,97666667;;3,03;;;;;;;;-5,61275;-47,7701;;-12,088;-41,6427
E020;SP22;50983034;P531C3;Combustíveis;V&S;11.584,35;805904929;103995072;301103;VANLIQ-CIF;BR6987;BR6987;1000016067;PCP;49;CIF;1553,3;Q3 CK;SP;CONTATTO;C3-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;ULTRAGAZ;BARUERI;ULTRAGAZ-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;VENDA;12;DEZEMBRO;2020;12/21/2020;SUDESTE;SEGUNDA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Regular;7-A;1;118;0;1400000;COMBUSTÍVEIS;COMBUSTÍVEIS;BUSINESS FOCUS;COMBUSTÍVEIS - BUSINESS FOCUS;;21/12/2020;Válida;;SIGhRA;EZE3078;EJZ8035;FINALIZADO;Reativo;12/21/2020;12/21/2020;ADIANTADO;0:46;4:00;12/21/2020;No Prazo; ; ;21/12/2020 16:34;1:00;ATRASADO;2,57;22/12/2020 das 00:00 às 23:59;12/22/2020;12/22/2020;12/21/2020;-4,1;ADIANTADO;Fora da Data de Entrega;12/21/2020;1,33638889;5;0;Sem Sobreestadia; ; ;0 a 5h;0;6,23388889;Q3 CK - C3-GLP (PROPANO/BUTANO);Tarde;Q3 CK - GASES;4:00;;3,336666665;1,33638889;;3,54;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E020;SP22;50983034;P531C3;Combustíveis;V&S;11.584,35;805904929;103995072;301103;VANLIQ-CIF;BR6987;BR6987;1000016067;PCP;49;CIF;1553,3;Q3 CK;SP;CONTATTO;C3-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;ULTRAGAZ;BARUERI;ULTRAGAZ-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;VENDA;12;DEZEMBRO;2020;12/21/2020;SUDESTE;SEGUNDA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Regular;7-A;1;118;0;1400000;COMBUSTÍVEIS;COMBUSTÍVEIS;BUSINESS FOCUS;COMBUSTÍVEIS - BUSINESS FOCUS;;21/12/2020;Válida;;SIGhRA;EZE3078;EJZ8035;FINALIZADO;Reativo;12/21/2020;12/21/2020;ADIANTADO;0:46;4:00;12/21/2020;No Prazo; ; ;21/12/2020 16:34;1:00;ATRASADO;2,57;22/12/2020 das 00:00 às 23:59;12/22/2020;12/22/2020;12/21/2020;-4,1;ADIANTADO;Fora da Data de Entrega;12/21/2020;1,33638889;5;0;Sem Sobreestadia; ; ;0 a 5h;0;6,23388889;Q3 CK - C3-GLP (PROPANO/BUTANO);Tarde;Q3 CK - GASES;4:00;;3,336666665;1,33638889;;3,54;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E001;BA01;50982874;P532C4;Combustíveis;V&S;22.590,58;805907083;103995496;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2633,66;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;IXP1920;IWJ4580;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;0:28;4:00;12/22/2020;Excedente;0:07;Atraso no Processo de Carregamento;22/12/2020 15:36;0:31;ATRASADO;4,12;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/22/2020;-11,34;ADIANTADO;Fora da Data de Entrega;12/22/2020;0,766111111;5;0;Sem Sobreestadia; ; ;0 a 5h;0;7,929722222;Q1 - C4-GLP (PROPANO/BUTANO);Manhã;Q1 - GASES;4:00;;4,591111111;0,766111111;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982875;P532C4;Combustíveis;V&S;24.683,91;805907086;103995497;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2877,66;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;JAH5C23;JAG9517;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;0:52;4:00;12/22/2020;Excedente;0:01;Atraso no Processo de Carregamento;22/12/2020 16:51;1:10;ATRASADO;4,02;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/23/2020;0,28;NO PRAZO;;12/23/2020;1,939166666;5;0;Sem Sobreestadia; ; ;0 a 5h;0;18,71944445;Q1 - C4-GLP (PROPANO/BUTANO);Tarde;Q1 - GASES;4:00;;4,900277777;1,939166666;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982876;P532C4;Combustíveis;V&S;23.785,52;805907089;103995498;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2772,97;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;IXP1908;IXD3124;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;1:52;4:00;12/22/2020;No Prazo; ; ;22/12/2020 19:41;0:37;ATRASADO;2,3;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/23/2020;1,22;NO PRAZO;;12/23/2020;1,978611113;5;0;Sem Sobreestadia; ; ;0 a 5h;0;15,7;Q1 - C4-GLP (PROPANO/BUTANO);Tarde;Q1 - GASES;4:00;;4,177777776;1,978611113;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982891;P532C4;Combustíveis;V&S;23.410,47;805907093;103995500;304638;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2729,14;Q1;BA;BRUCKER (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;IXC4829;IWG5793;FINALIZADO;Reativo;12/22/2020;12/22/2020;NO PRAZO;0:08;4:00;12/22/2020;Excedente;1:23;Atraso no Processo de Carregamento;22/12/2020 13:56;1:36;ATRASADO;5,38;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/22/2020;-14,7;ADIANTADO;Fora da Data de Entrega;12/22/2020;3,361944444;5;0;Sem Sobreestadia; ; ;0 a 5h;0;9,016666668;Q1 - C4-GLP (PROPANO/BUTANO);Manhã;Q1 - GASES;4:00;;5,391666667;3,361944444;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982893;P532C4;Combustíveis;V&S;23.349,41;805907096;103995501;304638;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2722,03;Q1;BA;BRUCKER (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;JAE8A27;IWL6996;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;1:03;4:00;12/22/2020;No Prazo; ; ;22/12/2020 18:10;1:27;ATRASADO;3,62;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/23/2020;1,51;NO PRAZO;;12/23/2020;3,410833334;5;0;Sem Sobreestadia; ; ;0 a 5h;0;19,42166667;Q1 - C4-GLP (PROPANO/BUTANO);Tarde;Q1 - GASES;4:00;;4,678888889;3,410833334;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E020;SP22;50980381;P532C3;Combustíveis;V&S;14.769,24;805906831;103995433;301103;VANLIQ-CIF;BR6987;BR6987;1000016067;;49;CIF;1980,39;Q3 CK;SP;CONTATTO;C3-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;ULTRAGAZ;BARUERI;ULTRAGAZ-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;VENDA;12;DEZEMBRO;2020;12/22/2020;SUDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Regular;7-A;1;118;0;1400000;COMBUSTÍVEIS;COMBUSTÍVEIS;BUSINESS FOCUS;COMBUSTÍVEIS - BUSINESS FOCUS;;21/12/2020;Válida;;SIGhRA;EZE3078;EJZ8035;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;0:36;4:00;12/22/2020;Excedente;1:07;Atraso no Processo de Carregamento;22/12/2020 10:56;1:42;ATRASADO;5,12;23/12/2020 das 00:00 às 23:59;12/23/2020;12/23/2020;12/22/2020;-9,1;ADIANTADO;Fora da Data de Entrega;12/22/2020;4,421388888;5;0;Sem Sobreestadia; ; ;0 a 5h;0;11,81638889;Q3 CK - C3-GLP (PROPANO/BUTANO);Manhã;Q3 CK - GASES;4:00;;5,747222223;4,421388888;;3,54;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E020;SP22;50983055;P532C3;Combustíveis;V&S;17.397,34;805906833;103995434;301103;VANLIQ-CIF;BR6987;BR6987;1000010427;;49;CIF;2332,78;Q3 CK;SP;CONTATTO;C3-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;CONSIGAZ;BARUERI;CONSIGAZ-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;VENDA;12;DEZEMBRO;2020;12/22/2020;SUDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Regular;7-A;1;118;0;1400000;COMBUSTÍVEIS;COMBUSTÍVEIS;HIGH POTENTIAL;COMBUSTÍVEIS - HIGH POTENTIAL;;21/12/2020;Válida;;SIGhRA;PJR0867;OVQ0034;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;1:46;4:00;12/22/2020;Excedente;0:22;Atraso no Processo de Carregamento;22/12/2020 13:06;0:16;NO PRAZO;4,37;23/12/2020 das 06:00 às 21:40;12/23/2020;12/23/2020;12/22/2020;-15,05;ADIANTADO;Fora da Data de Entrega;12/22/2020;4,312222222;5;0;Sem Sobreestadia; ; ;0 a 5h;0;10,26083333;Q3 CK - C3-GLP (PROPANO/BUTANO);Manhã;Q3 CK - GASES;4:00;;6,160277777;4,312222222;;3,54;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E020;SP22;50983056;P532C3;Combustíveis;V&S;17.977,25;805906835;103995435;301103;VANLIQ-CIF;BR6987;BR6987;1000010427;;49;CIF;2410,56;Q3 CK;SP;CONTATTO;C3-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;CONSIGAZ;BARUERI;CONSIGAZ-BARUERI;SP;CLIENTE;Santo André (SP) - BARUERI;VENDA;12;DEZEMBRO;2020;12/22/2020;SUDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Regular;7-A;1;118;0;1400000;COMBUSTÍVEIS;COMBUSTÍVEIS;HIGH POTENTIAL;COMBUSTÍVEIS - HIGH POTENTIAL;;21/12/2020;Válida;;SIGhRA;PJR0867;OVQ0034;FINALIZADO;Reativo;12/22/2020;12/22/2020;ATRASADO;0:14;4:00;12/22/2020;No Prazo; ;Atraso na Chegada do Carregamento;22/12/2020 20:04;0:15;NO PRAZO;2,07;23/12/2020 das 06:00 às 21:40;12/23/2020;12/23/2020;12/23/2020;1,49;NO PRAZO;;12/23/2020;1,396111111;5;0;Sem Sobreestadia; ; ;0 a 5h;0;14,65166667;Q3 CK - C3-GLP (PROPANO/BUTANO);Tarde;Q3 CK - GASES;4:00;;2,078055557;1,396111111;;3,54;;;;;;;;-12,088;-41,6427;;-12,088;-41,6427
E001;BA01;50982874;P532C4;Combustíveis;V&S;22.590,58;805907083;103995496;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2633,66;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;IXP1920;IWJ4580;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;0:28;4:00;12/22/2020;Excedente;0:07;Atraso no Processo de Carregamento;22/12/2020 15:36;0:31;ATRASADO;4,12;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/22/2020;-11,34;ADIANTADO;Fora da Data de Entrega;12/22/2020;0,766111111;5;0;Sem Sobreestadia; ; ;0 a 5h;0;7,929722222;Q1 - C4-GLP (PROPANO/BUTANO);Manhã;Q1 - GASES;4:00;;4,591111111;0,766111111;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982875;P532C4;Combustíveis;V&S;24.683,91;805907086;103995497;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2877,66;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;JAH5C23;JAG9517;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;0:52;4:00;12/22/2020;Excedente;0:01;Atraso no Processo de Carregamento;22/12/2020 16:51;1:10;ATRASADO;4,02;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/23/2020;0,28;NO PRAZO;;12/23/2020;1,939166666;5;0;Sem Sobreestadia; ; ;0 a 5h;0;18,71944445;Q1 - C4-GLP (PROPANO/BUTANO);Tarde;Q1 - GASES;4:00;;4,900277777;1,939166666;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
E001;BA01;50982876;P532C4;Combustíveis;V&S;23.785,52;805907089;103995498;304879;VANLIQ-CIF;BR0889;BR0889;1000000312;;44;CIF;2772,97;Q1;BA;BESSEGA (ALP);C4-GLP (PROPANO/BUTANO);COMBUSTÍVEIS;GASES;Químicos;BAHIANA;SÃO FRANCISCO DO CONDE;BAHIANA-SÃO FRANCISCO DO CONDE;BA;CLIENTE;Camaçari - SÃO FRANCISCO DO CONDE;VENDA;12;DEZEMBRO;2020;12/22/2020;NORDESTE;TERÇA-FEIRA;BID 2019;BITREM/VANDERLEIA;Bitrem/Vanderleia;Rota Não Encontrada;Rota Não Encontrada;0;0;0;0;COMBUSTÍVEIS;COMBUSTÍVEIS;STANDARD;COMBUSTÍVEIS - STANDARD;;21/12/2020;Válida;;Sascar;IXP1908;IXD3124;FINALIZADO;Reativo;12/22/2020;12/22/2020;ADIANTADO;1:52;4:00;12/22/2020;No Prazo; ; ;22/12/2020 19:41;0:37;ATRASADO;2,3;23/12/2020 das 06:30 às 20:00;12/23/2020;12/23/2020;12/23/2020;1,22;NO PRAZO;;12/23/2020;1,978611113;5;0;Sem Sobreestadia; ; ;0 a 5h;0;15,7;Q1 - C4-GLP (PROPANO/BUTANO);Tarde;Q1 - GASES;4:00;;4,177777776;1,978611113;;3,64;;;;;;;;-5,61275;-47,7701;;-5,61275;-47,7701
